,date,home_team,away_team,home_pitcher_curr_era,home_pitcher_prev_era,home_pitcher_prev_ip,away_pitcher_curr_era,away_pitcher_prev_era,away_pitcher_prev_ip,home_team_curr_win_pct,home_team_prev_win_pct,home_team_curr_fir_avg,home_team_prev_fir_avg,home_team_curr_slg,home_team_prev_slg,away_team_curr_win_pct,away_team_prev_win_pct,away_team_curr_fir_avg,away_team_prev_fir_avg,away_team_curr_slg,away_team_prev_slg,fir_result
0,20170418,ATL,WAS,-0.009691126266025196,-0.02233306474215252,0.07955897835835518,-0.15555655206776303,-0.2099483330083862,0.5301596802495623,0.0037537243807754805,-0.2847896333421275,-0.2016993816946601,-0.4257283880397046,0.10133894576529401,-0.42947411333061236,0.155414541471265,0.3151477182801361,-0.11630202088526209,0.5290190772309984,0.40391937043876147,0.11286471376157847,0
1,20170418,CHC,MIL,0.14311176704319728,0.14270599775784754,-0.40739754338077516,0.029999003487792497,0.01695384090465729,0.3171162019886927,-0.06000466488096945,0.5019750725402256,0.15918972919445085,0.33911851181863695,-0.07318935612149824,0.15494147108497192,0.13251377811248666,-0.18117581113162862,-0.005681827790842253,-0.03238443154093157,0.3401938802426828,-0.1338885329916678,1
2,20170418,MIN,CLE,0.13859097138316112,0.13782318525784754,-0.19913667381555777,-0.0022232187344297105,-0.022448333008386168,0.3218988106843448,0.0675121136425203,-0.49802492745977467,-0.09555552555080382,-0.20474113730416998,-0.26186860140451707,0.05104536718886887,-0.07550148906308596,0.30779477710366554,-0.029245892592020484,0.012510414269245873,-0.14510023740437605,0.1518257527226169,1
3,20170418,HOU,LAA,-0.032295104566206045,-0.04674712724215252,-0.18609319555468823,-0.12777877428998524,-0.17598094170403838,-0.14375336322869864,0.3259013753874871,0.0718280137166959,-0.2229281529234313,0.11104833638004041,-0.11564218631017797,-0.0009026847591826481,-0.13847858829972726,-0.1591169876022167,-0.2609591964702727,0.2307734631959107,-0.30686494328672886,-0.159862558965694,0
4,20170418,KC,SF,-0.05309076460237239,-0.06920806474215246,0.2669502827061813,0.14222122571001472,0.15418210177422248,-0.07375336322869863,0.0037537243807754805,0.001975072540225331,-0.13270587520115357,-0.1170218390585559,-0.3797931297064039,-0.2216819055384036,-0.2758831684523989,0.1350006594566069,-0.20990372273438662,-0.43589320347075605,-0.23333553152202302,-0.25077164987478573,0
5,20170418,STL,PIT,0.02557107988225693,0.015752872757847536,0.30999376096705084,-0.0177787742899852,-0.04147007213882098,-0.1559272762721769,-0.3183939266259359,0.11594566077551949,0.09550341550813712,-0.3626358741462755,-0.43167992215923423,0.32377263991614136,-0.07550148906308596,-0.07088169348456952,-0.30415998193909943,0.24831732284503333,-0.3166688648553565,-0.19882359792673332,1
6,20170418,OAK,TEX,-0.009691126266025196,-0.02233306474215252,-0.2117453694677317,-0.10555655206776299,-0.14880702866056011,-0.02592727627217689,-0.18919929575345273,-0.27008375098918636,-0.4139870939823724,-0.46789903204101224,-0.19111388442338528,-0.2866169704734691,-0.22244805394858214,0.3151477182801361,0.025736925277395406,0.020247147406437016,-0.03725710014947403,0.2037738046706693,0
7,20170418,SD,ARI,0.14582424443921904,0.14563568525784754,-0.2943540651199056,0.19222122571001476,0.21532340612204864,-0.017666406706959514,-0.23617916152526475,-0.29214257451859826,0.17283679641294658,-0.046846400462064675,-0.22884973347998905,-0.35155203540853375,0.2699183582651582,-0.27308757583751087,-0.36307014394204495,0.28340504214327905,-0.03725710014947403,0.1907867916836571,0
8,20170418,LAD,COL,0.14311176704319728,0.14270599775784754,-0.4373975433807752,0.18222122571001476,0.20309514525248334,-0.4611446675765247,0.0037537243807754805,0.22991624901081387,-0.06371236870764707,0.2689430732221457,-0.054321431593196357,-0.10479878865528747,0.2699183582651582,-0.13705816407280524,-0.15884824899850053,0.2307734631959107,-0.16470808054163089,0.5154621163589811,1
9,20170418,SEA,MIA,0.09157469651878491,0.08704193525784754,0.05390680444531176,0.06666567015445923,0.06179079742639643,0.07407272372782303,-0.11537379239774803,0.11594566077551949,0.05456221385264981,0.12859219602916327,-0.22413275234791352,0.18091549705899812,0.06953667887584525,-0.03411698760221693,0.2456681967550587,0.06546889743367884,-0.056864943286728864,-0.30271970182283814,1
10,20170419,STL,PIT,0.060833286030539,0.053838810257847536,0.1443415870540074,-0.05333432984554082,-0.08494833300838628,0.04320315851043177,-0.23617916152526475,0.11594566077551949,0.11369950513279825,-0.3626358741462755,-0.45526482781961164,0.32377263991614136,-0.13847858829972726,-0.07088169348456952,-0.3120146702061588,0.24831732284503333,-0.30686494328672886,-0.19882359792673332,0
11,20170419,CHC,MIL,-0.206797817043602,-0.23522368974215246,0.37042854357574656,0.1499990034877925,0.16369297133943989,-0.16070988496782912,0.0037537243807754805,0.5019750725402256,0.11369950513279825,0.33911851181863695,0.025867247652086478,0.15494147108497192,0.05999469414302061,-0.18117581113162862,0.11004391267716623,-0.03238443154093157,0.36960564494856507,-0.1338885329916678,1
12,20170419,OAK,TEX,0.1449200853072118,0.14465912275784754,-0.2552236303372969,0.0033323368211258253,-0.015654854747516656,0.40059446285825784,-0.11537379239774803,-0.27008375098918636,-0.41853611638853766,-0.46789903204101224,-0.18639690329130998,-0.2866169704734691,-0.2758831684523989,0.3151477182801361,-0.005681827790842253,0.020247147406437016,-0.14019827662006212,0.2037738046706693,1
13,20170419,SEA,MIA,-0.05399492373437964,-0.07018462724215246,0.20999376096705086,0.11333233682112587,0.11885601481770075,0.3605944628582579,-0.16403151051855336,0.11594566077551949,0.01907983908456068,0.12859219602916327,-0.3043214315931966,0.18091549705899812,0.13251377811248666,-0.03411698760221693,0.24959554088858837,0.06546889743367884,-0.06176690407104257,-0.30271970182283814,1
14,20170419,NYY,CWS,-0.12180685863492213,-0.14342681474215246,0.4104285435757465,0.18222122571001476,0.20309514525248334,-0.4611446675765247,0.24368661028681582,0.0718280137166959,-0.18198695126794392,-0.3626358741462755,-0.011868601404517287,-0.156746840603339,0.06953667887584525,-0.07088169348456952,0.025736925277395406,-0.1376475894356683,-0.10098259034555268,-0.10791450701764249,1
15,20170419,TOR,BOS,-0.1353692456150306,-0.15807525224215246,-0.24218015207642735,-0.1344454409566519,-0.18413311561708184,0.5084205498147797,-0.5767831883709024,0.18212213136375455,-0.031869211864490266,0.2864869328712686,-0.3845101108384794,0.1159804321239335,0.2699183582651582,0.2710300712213123,-0.2609591964702727,0.4412997789853846,-0.022551217796532907,0.5674101683070326,0
16,20170419,CIN,BAL,0.14311176704319728,0.14270599775784754,-0.4556584129459926,0.10666567015445927,0.11070384090465729,0.15624663677130135,0.24368661028681582,-0.29214257451859826,-0.12284965998779551,0.3566623714677598,0.25228234199170907,-0.11778580164230057,0.3157198849827155,0.17911830651543004,0.0028274178318054566,-0.06747215083917707,0.15882133122307518,0.33364393454079855,0
17,20170419,TB,DET,-0.19956454398754414,-0.05065337724215252,0.4186894131409639,0.05888789237668135,0.05227992786117902,-0.004622928446089913,-0.05161540313600299,-0.29214257451859826,0.40544347544819725,-0.046846400462064675,-0.1297931297064041,0.1159804321239335,0.21648324376134143,0.12397124769190082,-0.19419434620026782,-0.18167069066700753,0.046076233183859006,0.24273484363170772,1
18,20170419,NYM,PHI,-0.18057720221539225,-0.20690337724215246,-0.2634844999025143,-0.02666766317887409,-0.05233963735621222,0.10842054981477967,0.0037537243807754805,0.1380044843049314,0.17283679641294658,-0.29246043554978407,-0.09677426178187565,-0.0009026847591826481,-0.22244805394858214,-0.22896992877868771,0.6305479218409693,-0.36571776487426505,0.031370350830918325,-0.4325898316929674,0
19,20170419,ATL,WAS,-0.10914863078682085,-0.12975493974215246,0.36173289140183357,-0.10222321873442969,-0.14473094170403838,-0.008101189315655122,-0.06000466488096945,-0.2847896333421275,-0.2229281529234313,-0.4257283880397046,0.011716304255860122,-0.42947411333061236,0.21648324376134143,0.3151477182801361,-0.13921152833085204,0.5290190772309984,0.34999780181131024,0.11286471376157847,1
20,20170419,HOU,LAA,-0.32162602680852065,0.0011044352578475358,0.2747763696627031,-0.16111210762331857,-0.21674181126925576,-0.2607098849678291,0.24368661028681582,0.0718280137166959,-0.2411242425480924,0.11104833638004041,-0.07790633725357377,-0.0009026847591826481,-0.06595950433026154,-0.1591169876022167,-0.27117029121744995,0.2307734631959107,-0.2725512177965329,-0.159862558965694,1
21,20170419,KC,SF,0.14311176704319728,0.14270599775784754,-0.40348449990251434,-0.10333432984554075,-0.23983963735621225,0.5218988106843448,-0.06000466488096945,0.001975072540225331,-0.1592418392371176,-0.1170218390585559,-0.3750761485743288,-0.2216819055384036,-0.1938220997501089,0.1350006594566069,-0.22351851573062292,-0.43589320347075605,-0.2627472962279055,-0.25077164987478573,0
22,20170419,SD,ARI,0.023762761618242423,0.013799747757847536,0.05347202183661609,0.0011101145989036443,-0.018372246051864438,0.22668141937999697,-0.2764476179011037,-0.29214257451859826,0.12946944947417105,-0.046846400462064675,-0.27130256366866834,-0.35155203540853375,0.3157198849827155,-0.27308757583751087,-0.366473842191104,0.28340504214327905,-0.027453178580846616,0.1907867916836571,0
23,20170419,LAD,COL,-0.17063145176331268,-0.27819243974215246,0.1921676740105292,-0.09111210762331856,-0.13114398518229925,0.034942288945214395,-0.05161540313600299,0.22991624901081387,-0.09130977130504964,0.2689430732221457,-0.1062082240460267,-0.10479878865528747,0.3157198849827155,-0.13705816407280524,-0.08056318927014183,0.2307734631959107,-0.11568847269849358,0.5154621163589811,1
24,20170420,TOR,BOS,-0.08473633422262555,-0.10338775224215246,0.3095589783583553,-0.345556552067763,-0.15831789822577752,0.5218988106843448,-0.4761120474313051,0.18212213136375455,-0.06371236870764707,0.2864869328712686,-0.43639690329130976,0.1159804321239335,0.18785728956286818,0.2710300712213123,-0.27117029121744995,0.4412997789853846,-0.09608062956123897,0.5674101683070326,0
25,20170420,MIN,CLE,-0.36231318774884613,-0.12487212724215246,0.36173289140183357,-0.011112107623318601,-0.03331789822577752,0.3649422889452144,0.0037537243807754805,-0.49802492745977467,-0.004575077427498686,-0.20474113730416998,-0.2335667146120648,0.05104536718886887,-0.002982405093620355,0.30779477710366554,0.09642911968092999,0.012510414269245873,-0.07157082563966999,0.1518257527226169,0
26,20170420,TB,DET,-0.058515719394415744,-0.07506743974215246,-0.06348449990251431,-0.10888988540109634,-0.15288311561708184,-0.16070988496782912,0.0037537243807754805,-0.29214257451859826,0.4537389299936516,-0.046846400462064675,-0.1062082240460267,0.1159804321239335,0.13251377811248666,0.12397124769190082,-0.20990372273438662,-0.18167069066700753,0.05097819396817316,0.24273484363170772,1
